Agentura,Datum,Hodnota,Průměr,Strana,size
Allensbach,2024-12-06,6.0,,BSW,6
Forsa,2024-12-06,31.0,,CDU/CSU,6
Forsa,2024-12-06,17.0,,SPD,6
Forsa,2024-12-06,13.0,,Grüne,6
Forsa,2024-12-06,4.0,,FDP,6
Forsa,2024-12-06,3.0,,Linke,6
Forsa,2024-12-06,18.0,,AfD,6
Forsa,2024-12-06,4.0,,BSW,6
Insa,2024-12-07,31.5,,CDU/CSU,6
Insa,2024-12-07,17.0,,SPD,6
Insa,2024-12-07,11.5,,Grüne,6
Insa,2024-12-07,4.5,,FDP,6
Insa,2024-12-07,3.0,,Linke,6
Insa,2024-12-07,19.5,,AfD,6
Insa,2024-12-07,8.0,,BSW,6
Insa,2024-12-04,32.0,,CDU/CSU,6
Insa,2024-12-04,16.0,,SPD,6
Insa,2024-12-04,12.0,,Grüne,6
Insa,2024-12-04,4.0,,FDP,6
Insa,2024-12-04,4.0,,Linke,6
Insa,2024-12-04,19.0,,AfD,6
Insa,2024-12-04,8.0,,BSW,6
Politbarometer,2024-12-04,33.0,,CDU/CSU,6
Politbarometer,2024-12-04,15.0,,SPD,6
Politbarometer,2024-12-04,14.0,,Grüne,6
Politbarometer,2024-12-04,4.0,,FDP,6
Politbarometer,2024-12-04,3.0,,Linke,6
Politbarometer,2024-12-04,17.0,,AfD,6
Politbarometer,2024-12-04,5.0,,BSW,6
Dimap,2024-12-03,32.0,,CDU/CSU,6
Dimap,2024-12-03,16.0,,SPD,6
Dimap,2024-12-03,14.0,,Grüne,6
Dimap,2024-12-03,4.0,,FDP,6
Dimap,2024-12-03,3.0,,Linke,6
Dimap,2024-12-03,18.0,,AfD,6
Dimap,2024-12-03,5.0,,BSW,6
Yougov,2024-12-01,30.0,,CDU/CSU,6
Yougov,2024-12-01,18.0,,SPD,6
Yougov,2024-12-01,13.0,,Grüne,6
Yougov,2024-12-01,4.0,,FDP,6
Yougov,2024-12-01,3.0,,Linke,6
Yougov,2024-12-01,19.0,,AfD,6
Yougov,2024-12-01,7.0,,BSW,6
Forsa,2024-11-29,32.0,,CDU/CSU,6
Forsa,2024-11-29,16.0,,SPD,6
Forsa,2024-11-29,12.0,,Grüne,6
Forsa,2024-11-29,3.0,,FDP,6
Forsa,2024-11-29,4.0,,Linke,6
Forsa,2024-11-29,18.0,,AfD,6
Forsa,2024-11-29,4.0,,BSW,6
Gms,2024-11-29,34.0,,CDU/CSU,6
Gms,2024-11-29,15.0,,SPD,6
Gms,2024-11-29,13.0,,Grüne,6
Gms,2024-11-29,4.0,,FDP,6
Gms,2024-11-29,3.0,,Linke,6
Gms,2024-11-29,17.0,,AfD,6
Gms,2024-11-29,6.0,,BSW,6
Insa,2024-11-30,31.5,,CDU/CSU,6
Insa,2024-11-30,16.0,,SPD,6
Insa,2024-11-30,13.0,,Grüne,6
Insa,2024-11-30,4.5,,FDP,6
Insa,2024-11-30,3.5,,Linke,6
Insa,2024-11-30,18.5,,AfD,6
Insa,2024-11-30,7.5,,BSW,6
Insa,2024-11-27,32.0,,CDU/CSU,6
Insa,2024-11-27,15.0,,SPD,6
Insa,2024-11-27,13.0,,Grüne,6
Insa,2024-11-27,5.0,,FDP,6
Insa,2024-11-27,3.0,,Linke,6
Insa,2024-11-27,18.0,,AfD,6
Insa,2024-11-27,8.0,,BSW,6
Emnid,2024-11-23,32.0,,CDU/CSU,6
Emnid,2024-11-23,15.0,,SPD,6
Emnid,2024-11-23,13.0,,Grüne,6
Emnid,2024-11-23,4.0,,FDP,6
Emnid,2024-11-23,3.0,,Linke,6
Emnid,2024-11-23,18.0,,AfD,6
Emnid,2024-11-23,6.0,,BSW,6
Forsa,2024-11-22,32.0,,CDU/CSU,6
Forsa,2024-11-22,15.0,,SPD,6
Forsa,2024-11-22,12.0,,Grüne,6
Forsa,2024-11-22,4.0,,FDP,6
Forsa,2024-11-22,4.0,,Linke,6
Forsa,2024-11-22,18.0,,AfD,6
Forsa,2024-11-22,4.0,,BSW,6
Insa,2024-11-23,32.5,,CDU/CSU,6
Insa,2024-11-23,15.0,,SPD,6
Insa,2024-11-23,11.0,,Grüne,6
Insa,2024-11-23,4.5,,FDP,6
Insa,2024-11-23,3.5,,Linke,6
Insa,2024-11-23,19.5,,AfD,6
Insa,2024-11-23,7.5,,BSW,6
Insa,2024-11-19,32.0,,CDU/CSU,6
Insa,2024-11-19,14.0,,SPD,6
Insa,2024-11-19,11.0,,Grüne,6
Insa,2024-11-19,5.0,,FDP,6
Insa,2024-11-19,4.0,,Linke,6
Insa,2024-11-19,19.0,,AfD,6
Insa,2024-11-19,7.0,,BSW,6
Politbarometer,2024-11-20,32.0,,CDU/CSU,6
Politbarometer,2024-11-20,16.0,,SPD,6
Politbarometer,2024-11-20,12.0,,Grüne,6
Politbarometer,2024-11-20,3.0,,FDP,6
Politbarometer,2024-11-20,4.0,,Linke,6
Politbarometer,2024-11-20,18.0,,AfD,6
Politbarometer,2024-11-20,5.0,,BSW,6
Dimap,2024-11-19,33.0,,CDU/CSU,6
Dimap,2024-11-19,14.0,,SPD,6
Dimap,2024-11-19,14.0,,Grüne,6
Dimap,2024-11-19,4.0,,FDP,6
Dimap,2024-11-19,3.0,,Linke,6
Dimap,2024-11-19,19.0,,AfD,6
Dimap,2024-11-19,6.0,,BSW,6
Forsa,2024-11-15,33.0,,CDU/CSU,6
Forsa,2024-11-15,15.0,,SPD,6
Forsa,2024-11-15,11.0,,Grüne,6
Forsa,2024-11-15,4.0,,FDP,6
Forsa,2024-11-15,4.0,,Linke,6
Forsa,2024-11-15,18.0,,AfD,6
Forsa,2024-11-15,4.0,,BSW,6
Insa,2024-11-16,32.0,,CDU/CSU,6
Insa,2024-11-16,16.0,,SPD,6
Insa,2024-11-16,11.0,,Grüne,6
Insa,2024-11-16,4.5,,FDP,6
Insa,2024-11-16,3.5,,Linke,6
Insa,2024-11-16,19.0,,AfD,6
Insa,2024-11-16,7.5,,BSW,6
Insa,2024-11-13,32.0,,CDU/CSU,6
Insa,2024-11-13,16.0,,SPD,6
Insa,2024-11-13,10.0,,Grüne,6
Insa,2024-11-13,4.0,,FDP,6
Insa,2024-11-13,4.0,,Linke,6
Insa,2024-11-13,19.0,,AfD,6
Insa,2024-11-13,8.0,,BSW,6
Allensbach,2024-11-08,37.0,,CDU/CSU,6
Allensbach,2024-11-08,15.0,,SPD,6
Allensbach,2024-11-08,10.0,,Grüne,6
Allensbach,2024-11-08,4.0,,FDP,6
Allensbach,2024-11-08,17.0,,AfD,6
Allensbach,2024-11-08,7.5,,BSW,6
Yougov,2024-11-10,33.0,,CDU/CSU,6
Yougov,2024-11-10,15.0,,SPD,6
Yougov,2024-11-10,12.0,,Grüne,6
Yougov,2024-11-10,5.0,,FDP,6
Yougov,2024-11-10,3.0,,Linke,6
Yougov,2024-11-10,19.0,,AfD,6
Yougov,2024-11-10,7.0,,BSW,6
Forsa,2024-11-08,33.0,,CDU/CSU,6
Forsa,2024-11-08,16.0,,SPD,6
Forsa,2024-11-08,11.0,,Grüne,6
Forsa,2024-11-08,4.0,,FDP,6
Forsa,2024-11-08,3.0,,Linke,6
Forsa,2024-11-08,17.0,,AfD,6
Forsa,2024-11-08,5.0,,BSW,6
Insa,2024-11-09,32.5,,CDU/CSU,6
Insa,2024-11-09,15.5,,SPD,6
Insa,2024-11-09,11.5,,Grüne,6
Insa,2024-11-09,5.0,,FDP,6
Insa,2024-11-09,3.5,,Linke,6
Insa,2024-11-09,19.5,,AfD,6
Insa,2024-11-09,7.0,,BSW,6
Insa,2024-11-07,32.0,,CDU/CSU,6
Insa,2024-11-07,15.0,,SPD,6
Insa,2024-11-07,10.0,,Grüne,6
Insa,2024-11-07,4.0,,FDP,6
Insa,2024-11-07,4.0,,Linke,6
Insa,2024-11-07,19.0,,AfD,6
Insa,2024-11-07,7.0,,BSW,6
Dimap,2024-11-07,34.0,,CDU/CSU,6
Dimap,2024-11-07,16.0,,SPD,6
Dimap,2024-11-07,12.0,,Grüne,6
Dimap,2024-11-07,5.0,,FDP,6
Dimap,2024-11-07,18.0,,AfD,6
Dimap,2024-11-07,6.0,,BSW,6
Forsa,2024-11-07,32.0,,CDU/CSU,6
Forsa,2024-11-07,17.0,,SPD,6
Forsa,2024-11-07,11.0,,Grüne,6
Forsa,2024-11-07,3.0,,FDP,6
Forsa,2024-11-07,3.0,,Linke,6
Forsa,2024-11-07,17.0,,AfD,6
Forsa,2024-11-07,6.0,,BSW,6
Politbarometer,2024-11-06,33.0,,CDU/CSU,6
Politbarometer,2024-11-06,16.0,,SPD,6
Politbarometer,2024-11-06,12.0,,Grüne,6
Politbarometer,2024-11-06,3.0,,FDP,6
Politbarometer,2024-11-06,4.0,,Linke,6
Politbarometer,2024-11-06,18.0,,AfD,6
Politbarometer,2024-11-06,6.0,,BSW,6
Forsa,2024-11-01,33.0,,CDU/CSU,6
Forsa,2024-11-01,16.0,,SPD,6
Forsa,2024-11-01,10.0,,Grüne,6
Forsa,2024-11-01,3.0,,FDP,6
Forsa,2024-11-01,3.0,,Linke,6
Forsa,2024-11-01,16.0,,AfD,6
Forsa,2024-11-01,6.0,,BSW,6
Insa,2024-11-02,32.0,,CDU/CSU,6
Insa,2024-11-02,15.5,,SPD,6
Insa,2024-11-02,10.5,,Grüne,6
Insa,2024-11-02,4.5,,FDP,6
Insa,2024-11-02,3.5,,Linke,6
Insa,2024-11-02,18.0,,AfD,6
Insa,2024-11-02,8.0,,BSW,6
Insa,2024-10-30,32.0,,CDU/CSU,6
Insa,2024-10-30,16.0,,SPD,6
Insa,2024-10-30,10.0,,Grüne,6
Insa,2024-10-30,4.0,,FDP,6
Insa,2024-10-30,4.0,,Linke,6
Insa,2024-10-30,18.0,,AfD,6
Insa,2024-10-30,8.0,,BSW,6
Dimap,2024-10-29,34.0,,CDU/CSU,6
Dimap,2024-10-29,16.0,,SPD,6
Dimap,2024-10-29,11.0,,Grüne,6
Dimap,2024-10-29,4.0,,FDP,6
Dimap,2024-10-29,17.0,,AfD,6
Dimap,2024-10-29,6.0,,BSW,6
Emnid,2024-10-26,32.0,,CDU/CSU,6
Emnid,2024-10-26,16.0,,SPD,6
Emnid,2024-10-26,11.0,,Grüne,6
Emnid,2024-10-26,3.0,,FDP,6
Emnid,2024-10-26,3.0,,Linke,6
Emnid,2024-10-26,17.0,,AfD,6
Emnid,2024-10-26,8.0,,BSW,6
Forsa,2024-10-25,32.0,,CDU/CSU,6
Forsa,2024-10-25,16.0,,SPD,6
Forsa,2024-10-25,9.0,,Grüne,6
Forsa,2024-10-25,4.0,,FDP,6
Forsa,2024-10-25,3.0,,Linke,6
Forsa,2024-10-25,17.0,,AfD,6
Forsa,2024-10-25,7.0,,BSW,6
Insa,2024-10-26,31.0,,CDU/CSU,6
Insa,2024-10-26,15.0,,SPD,6
Insa,2024-10-26,11.0,,Grüne,6
Insa,2024-10-26,4.0,,FDP,6
Insa,2024-10-26,2.5,,Linke,6
Insa,2024-10-26,19.0,,AfD,6
Insa,2024-10-26,9.0,,BSW,6
Insa,2024-10-23,30.0,,CDU/CSU,6
Insa,2024-10-23,15.0,,SPD,6
Insa,2024-10-23,11.0,,Grüne,6
Insa,2024-10-23,4.0,,FDP,6
Insa,2024-10-23,3.0,,Linke,6
Insa,2024-10-23,19.0,,AfD,6
Insa,2024-10-23,9.0,,BSW,6
Forsa,2024-10-18,31.0,,CDU/CSU,6
Forsa,2024-10-18,16.0,,SPD,6
Forsa,2024-10-18,11.0,,Grüne,6
Forsa,2024-10-18,3.0,,FDP,6
Forsa,2024-10-18,3.0,,Linke,6
Forsa,2024-10-18,17.0,,AfD,6
Forsa,2024-10-18,7.0,,BSW,6
Insa,2024-10-19,30.5,,CDU/CSU,6
Insa,2024-10-19,16.5,,SPD,6
Insa,2024-10-19,10.0,,Grüne,6
Insa,2024-10-19,4.0,,FDP,6
Insa,2024-10-19,2.5,,Linke,6
Insa,2024-10-19,19.0,,AfD,6
Insa,2024-10-19,9.0,,BSW,6
Insa,2024-10-16,31.0,,CDU/CSU,6
Insa,2024-10-16,16.0,,SPD,6
Insa,2024-10-16,10.0,,Grüne,6
Insa,2024-10-16,4.0,,FDP,6
Insa,2024-10-16,3.0,,Linke,6
Insa,2024-10-16,19.0,,AfD,6
Insa,2024-10-16,9.0,,BSW,6
Politbarometer,2024-10-16,31.0,,CDU/CSU,6
Politbarometer,2024-10-16,16.0,,SPD,6
Politbarometer,2024-10-16,11.0,,Grüne,6
Politbarometer,2024-10-16,3.0,,FDP,6
Politbarometer,2024-10-16,4.0,,Linke,6
Politbarometer,2024-10-16,18.0,,AfD,6
Politbarometer,2024-10-16,8.0,,BSW,6
Forsa,2024-10-11,31.0,,CDU/CSU,6
Forsa,2024-10-11,16.0,,SPD,6
Forsa,2024-10-11,10.0,,Grüne,6
Forsa,2024-10-11,4.0,,FDP,6
Forsa,2024-10-11,3.0,,Linke,6
Forsa,2024-10-11,17.0,,AfD,6
Forsa,2024-10-11,7.0,,BSW,6
Insa,2024-10-12,31.5,,CDU/CSU,6
Insa,2024-10-12,16.0,,SPD,6
Insa,2024-10-12,10.0,,Grüne,6
Insa,2024-10-12,4.0,,FDP,6
Insa,2024-10-12,3.5,,Linke,6
Insa,2024-10-12,18.5,,AfD,6
Insa,2024-10-12,9.0,,BSW,6
Allensbach,2024-10-04,36.0,,CDU/CSU,6
Allensbach,2024-10-04,15.0,,SPD,6
Allensbach,2024-10-04,10.5,,Grüne,6
Allensbach,2024-10-04,4.5,,FDP,6
Allensbach,2024-10-04,16.0,,AfD,6
Allensbach,2024-10-04,9.0,,BSW,6
Insa,2024-10-09,31.0,,CDU/CSU,6
Insa,2024-10-09,16.0,,SPD,6
Insa,2024-10-09,11.0,,Grüne,6
Insa,2024-10-09,4.0,,FDP,6
Insa,2024-10-09,3.0,,Linke,6
Insa,2024-10-09,19.0,,AfD,6
Insa,2024-10-09,9.0,,BSW,6
Dimap,2024-10-08,31.0,,CDU/CSU,6
Dimap,2024-10-08,16.0,,SPD,6
Dimap,2024-10-08,13.0,,Grüne,6
Dimap,2024-10-08,3.0,,FDP,6
Dimap,2024-10-08,3.0,,Linke,6
Dimap,2024-10-08,17.0,,AfD,6
Dimap,2024-10-08,8.0,,BSW,6
Yougov,2024-10-06,32.0,,CDU/CSU,6
Yougov,2024-10-06,16.0,,SPD,6
Yougov,2024-10-06,11.0,,Grüne,6
Yougov,2024-10-06,5.0,,FDP,6
Yougov,2024-10-06,3.0,,Linke,6
Yougov,2024-10-06,18.0,,AfD,6
Yougov,2024-10-06,8.0,,BSW,6
Forsa,2024-10-04,31.0,,CDU/CSU,6
Forsa,2024-10-04,17.0,,SPD,6
Forsa,2024-10-04,11.0,,Grüne,6
Forsa,2024-10-04,3.0,,FDP,6
Forsa,2024-10-04,3.0,,Linke,6
Forsa,2024-10-04,17.0,,AfD,6
Forsa,2024-10-04,6.0,,BSW,6
Insa,2024-10-05,31.5,,CDU/CSU,6
Insa,2024-10-05,16.0,,SPD,6
Insa,2024-10-05,10.5,,Grüne,6
Insa,2024-10-05,4.0,,FDP,6
Insa,2024-10-05,2.5,,Linke,6
Insa,2024-10-05,20.0,,AfD,6
Insa,2024-10-05,8.0,,BSW,6
Insa,2024-10-02,31.0,,CDU/CSU,6
Insa,2024-10-02,16.0,,SPD,6
Insa,2024-10-02,11.0,,Grüne,6
Insa,2024-10-02,4.0,,FDP,6
Insa,2024-10-02,3.0,,Linke,6
Insa,2024-10-02,20.0,,AfD,6
Insa,2024-10-02,8.0,,BSW,6
Emnid,2024-09-28,31.0,,CDU/CSU,6
Emnid,2024-09-28,16.0,,SPD,6
Emnid,2024-09-28,11.0,,Grüne,6
Emnid,2024-09-28,4.0,,FDP,6
Emnid,2024-09-28,3.0,,Linke,6
Emnid,2024-09-28,17.0,,AfD,6
Emnid,2024-09-28,7.0,,BSW,6
Forsa,2024-09-27,31.0,,CDU/CSU,6
Forsa,2024-09-27,17.0,,SPD,6
Forsa,2024-09-27,10.0,,Grüne,6
Forsa,2024-09-27,4.0,,FDP,6
Forsa,2024-09-27,3.0,,Linke,6
Forsa,2024-09-27,17.0,,AfD,6
Forsa,2024-09-27,6.0,,BSW,6
Insa,2024-09-28,31.5,,CDU/CSU,6
Insa,2024-09-28,15.0,,SPD,6
Insa,2024-09-28,11.0,,Grüne,6
Insa,2024-09-28,4.0,,FDP,6
Insa,2024-09-28,2.5,,Linke,6
Insa,2024-09-28,19.0,,AfD,6
Insa,2024-09-28,9.5,,BSW,6
Insa,2024-09-25,32.0,,CDU/CSU,6
Insa,2024-09-25,15.0,,SPD,6
Insa,2024-09-25,11.0,,Grüne,6
Insa,2024-09-25,4.0,,FDP,6
Insa,2024-09-25,3.0,,Linke,6
Insa,2024-09-25,19.0,,AfD,6
Insa,2024-09-25,10.0,,BSW,6
Politbarometer,2024-09-25,31.0,,CDU/CSU,6
Politbarometer,2024-09-25,16.0,,SPD,6
Politbarometer,2024-09-25,12.0,,Grüne,6
Politbarometer,2024-09-25,4.0,,FDP,6
Politbarometer,2024-09-25,4.0,,Linke,6
Politbarometer,2024-09-25,17.0,,AfD,6
Politbarometer,2024-09-25,8.0,,BSW,6
Forsa,2024-09-20,32.0,,CDU/CSU,6
Forsa,2024-09-20,15.0,,SPD,6
Forsa,2024-09-20,11.0,,Grüne,6
Forsa,2024-09-20,4.0,,FDP,6
Forsa,2024-09-20,17.0,,AfD,6
Forsa,2024-09-20,7.0,,BSW,6
Insa,2024-09-21,32.0,,CDU/CSU,6
Insa,2024-09-21,15.5,,SPD,6
Insa,2024-09-21,9.5,,Grüne,6
Insa,2024-09-21,3.5,,FDP,6
Insa,2024-09-21,2.5,,Linke,6
Insa,2024-09-21,20.0,,AfD,6
Insa,2024-09-21,10.0,,BSW,6
Insa,2024-09-17,32.0,,CDU/CSU,6
Insa,2024-09-17,15.0,,SPD,6
Insa,2024-09-17,10.0,,Grüne,6
Insa,2024-09-17,4.0,,FDP,6
Insa,2024-09-17,2.0,,Linke,6
Insa,2024-09-17,20.0,,AfD,6
Insa,2024-09-17,10.0,,BSW,6
Forsa,2024-09-13,31.0,,CDU/CSU,6
Forsa,2024-09-13,15.0,,SPD,6
Forsa,2024-09-13,11.0,,Grüne,6
Forsa,2024-09-13,4.0,,FDP,6
Forsa,2024-09-13,3.0,,Linke,6
Forsa,2024-09-13,17.0,,AfD,6
Forsa,2024-09-13,6.0,,BSW,6
Gms,2024-09-13,34.0,,CDU/CSU,6
Gms,2024-09-13,14.0,,SPD,6
Gms,2024-09-13,11.0,,Grüne,6
Gms,2024-09-13,4.0,,FDP,6
Gms,2024-09-13,2.0,,Linke,6
Gms,2024-09-13,18.0,,AfD,6
Gms,2024-09-13,7.0,,BSW,6
Insa,2024-09-14,33.0,,CDU/CSU,6
Insa,2024-09-14,14.0,,SPD,6
Insa,2024-09-14,10.0,,Grüne,6
Insa,2024-09-14,4.5,,FDP,6
Insa,2024-09-14,2.5,,Linke,6
Insa,2024-09-14,19.5,,AfD,6
Insa,2024-09-14,10.0,,BSW,6
Insa,2024-09-11,33.0,,CDU/CSU,6
Insa,2024-09-11,14.0,,SPD,6
Insa,2024-09-11,10.0,,Grüne,6
Insa,2024-09-11,4.0,,FDP,6
Insa,2024-09-11,3.0,,Linke,6
Insa,2024-09-11,19.0,,AfD,6
Insa,2024-09-11,10.0,,BSW,6
Allensbach,2024-09-04,35.5,,CDU/CSU,6
Allensbach,2024-09-04,16.0,,SPD,6
Allensbach,2024-09-04,10.0,,Grüne,6
Allensbach,2024-09-04,4.0,,FDP,6
Allensbach,2024-09-04,17.0,,AfD,6
Allensbach,2024-09-04,9.0,,BSW,6
Yougov,2024-09-08,32.0,,CDU/CSU,6
Yougov,2024-09-08,14.0,,SPD,6
Yougov,2024-09-08,13.0,,Grüne,6
Yougov,2024-09-08,4.0,,FDP,6
Yougov,2024-09-08,4.0,,Linke,6
Yougov,2024-09-08,18.0,,AfD,6
Yougov,2024-09-08,8.0,,BSW,6
Forsa,2024-09-06,33.0,,CDU/CSU,6
Forsa,2024-09-06,14.0,,SPD,6
Forsa,2024-09-06,11.0,,Grüne,6
Forsa,2024-09-06,3.0,,FDP,6
Forsa,2024-09-06,3.0,,Linke,6
Forsa,2024-09-06,17.0,,AfD,6
Forsa,2024-09-06,7.0,,BSW,6
Insa,2024-09-07,32.5,,CDU/CSU,6
Insa,2024-09-07,14.0,,SPD,6
Insa,2024-09-07,10.0,,Grüne,6
Insa,2024-09-07,4.0,,FDP,6
Insa,2024-09-07,2.5,,Linke,6
Insa,2024-09-07,19.5,,AfD,6
Insa,2024-09-07,10.0,,BSW,6
Insa,2024-09-04,31.0,,CDU/CSU,6
Insa,2024-09-04,15.0,,SPD,6
Insa,2024-09-04,10.0,,Grüne,6
Insa,2024-09-04,4.0,,FDP,6
Insa,2024-09-04,3.0,,Linke,6
Insa,2024-09-04,19.0,,AfD,6
Insa,2024-09-04,10.0,,BSW,6
Politbarometer,2024-09-04,33.0,,CDU/CSU,6
Politbarometer,2024-09-04,15.0,,SPD,6
Politbarometer,2024-09-04,11.0,,Grüne,6
Politbarometer,2024-09-04,4.0,,FDP,6
Politbarometer,2024-09-04,4.0,,Linke,6
Politbarometer,2024-09-04,17.0,,AfD,6
Politbarometer,2024-09-04,7.0,,BSW,6
Dimap,2024-09-03,33.0,,CDU/CSU,6
Dimap,2024-09-03,15.0,,SPD,6
Dimap,2024-09-03,11.0,,Grüne,6
Dimap,2024-09-03,4.0,,FDP,6
Dimap,2024-09-03,3.0,,Linke,6
Dimap,2024-09-03,17.0,,AfD,6
Dimap,2024-09-03,8.0,,BSW,6
Emnid,2024-08-31,31.0,,CDU/CSU,6
Emnid,2024-08-31,15.0,,SPD,6
Emnid,2024-08-31,12.0,,Grüne,6
Emnid,2024-08-31,4.0,,FDP,6
Emnid,2024-08-31,3.0,,Linke,6
Emnid,2024-08-31,17.0,,AfD,6
Emnid,2024-08-31,8.0,,BSW,6
Forsa,2024-08-30,32.0,,CDU/CSU,6
Forsa,2024-08-30,14.0,,SPD,6
Forsa,2024-08-30,11.0,,Grüne,6
Forsa,2024-08-30,5.0,,FDP,6
Forsa,2024-08-30,3.0,,Linke,6
Forsa,2024-08-30,17.0,,AfD,6
Forsa,2024-08-30,7.0,,BSW,6
Insa,2024-08-31,31.5,,CDU/CSU,6
Insa,2024-08-31,15.0,,SPD,6
Insa,2024-08-31,10.5,,Grüne,6
Insa,2024-08-31,4.5,,FDP,6
Insa,2024-08-31,2.5,,Linke,6
Insa,2024-08-31,19.0,,AfD,6
Insa,2024-08-31,9.5,,BSW,6
Insa,2024-08-28,31.0,,CDU/CSU,6
Insa,2024-08-28,16.0,,SPD,6
Insa,2024-08-28,11.0,,Grüne,6
Insa,2024-08-28,4.0,,FDP,6
Insa,2024-08-28,3.0,,Linke,6
Insa,2024-08-28,19.0,,AfD,6
Insa,2024-08-28,9.0,,BSW,6
Forsa,2024-08-23,31.0,,CDU/CSU,6
Forsa,2024-08-23,15.0,,SPD,6
Forsa,2024-08-23,11.0,,Grüne,6
Forsa,2024-08-23,5.0,,FDP,6
Forsa,2024-08-23,3.0,,Linke,6
Forsa,2024-08-23,17.0,,AfD,6
Forsa,2024-08-23,7.0,,BSW,6
Insa,2024-08-24,31.5,,CDU/CSU,6
Insa,2024-08-24,15.0,,SPD,6
Insa,2024-08-24,11.5,,Grüne,6
Insa,2024-08-24,5.5,,FDP,6
Insa,2024-08-24,3.0,,Linke,6
Insa,2024-08-24,18.5,,AfD,6
Insa,2024-08-24,9.0,,BSW,6
Insa,2024-08-21,31.0,,CDU/CSU,6
Insa,2024-08-21,16.0,,SPD,6
Insa,2024-08-21,11.0,,Grüne,6
Insa,2024-08-21,5.0,,FDP,6
Insa,2024-08-21,3.0,,Linke,6
Insa,2024-08-21,18.0,,AfD,6
Insa,2024-08-21,9.0,,BSW,6
Forsa,2024-08-16,31.0,,CDU/CSU,6
Forsa,2024-08-16,15.0,,SPD,6
Forsa,2024-08-16,11.0,,Grüne,6
Forsa,2024-08-16,5.0,,FDP,6
Forsa,2024-08-16,3.0,,Linke,6
Forsa,2024-08-16,17.0,,AfD,6
Forsa,2024-08-16,7.0,,BSW,6
Insa,2024-08-17,30.5,,CDU/CSU,6
Insa,2024-08-17,15.5,,SPD,6
Insa,2024-08-17,10.5,,Grüne,6
Insa,2024-08-17,5.0,,FDP,6
Insa,2024-08-17,3.0,,Linke,6
Insa,2024-08-17,19.0,,AfD,6
Insa,2024-08-17,9.5,,BSW,6
Insa,2024-08-14,30.0,,CDU/CSU,6
Insa,2024-08-14,16.0,,SPD,6
Insa,2024-08-14,11.0,,Grüne,6
Insa,2024-08-14,5.0,,FDP,6
Insa,2024-08-14,3.0,,Linke,6
Insa,2024-08-14,19.0,,AfD,6
Insa,2024-08-14,9.0,,BSW,6
Allensbach,2024-08-09,34.0,,CDU/CSU,6
Allensbach,2024-08-09,16.0,,SPD,6
Allensbach,2024-08-09,11.5,,Grüne,6
Allensbach,2024-08-09,5.0,,FDP,6
Allensbach,2024-08-09,3.0,,Linke,6
Allensbach,2024-08-09,16.0,,AfD,6
Allensbach,2024-08-09,7.0,,BSW,6
Politbarometer,2024-08-13,32.0,,CDU/CSU,6
Politbarometer,2024-08-13,14.0,,SPD,6
Politbarometer,2024-08-13,13.0,,Grüne,6
Politbarometer,2024-08-13,4.0,,FDP,6
Politbarometer,2024-08-13,3.0,,Linke,6
Politbarometer,2024-08-13,16.0,,AfD,6
Politbarometer,2024-08-13,8.0,,BSW,6
Yougov,2024-08-11,31.0,,CDU/CSU,6
Yougov,2024-08-11,15.0,,SPD,6
Yougov,2024-08-11,12.0,,Grüne,6
Yougov,2024-08-11,5.0,,FDP,6
Yougov,2024-08-11,3.0,,Linke,6
Yougov,2024-08-11,19.0,,AfD,6
Yougov,2024-08-11,8.0,,BSW,6
Forsa,2024-08-09,30.0,,CDU/CSU,6
Forsa,2024-08-09,15.0,,SPD,6
Forsa,2024-08-09,11.0,,Grüne,6
Forsa,2024-08-09,5.0,,FDP,6
Forsa,2024-08-09,3.0,,Linke,6
Forsa,2024-08-09,17.0,,AfD,6
Forsa,2024-08-09,7.0,,BSW,6
Gms,2024-08-09,32.0,,CDU/CSU,6
Gms,2024-08-09,14.0,,SPD,6
Gms,2024-08-09,12.0,,Grüne,6
Gms,2024-08-09,5.0,,FDP,6
Gms,2024-08-09,3.0,,Linke,6
Gms,2024-08-09,17.0,,AfD,6
Gms,2024-08-09,8.0,,BSW,6
Insa,2024-08-10,30.5,,CDU/CSU,6
Insa,2024-08-10,15.0,,SPD,6
Insa,2024-08-10,10.5,,Grüne,6
Insa,2024-08-10,5.0,,FDP,6
Insa,2024-08-10,3.0,,Linke,6
Insa,2024-08-10,18.0,,AfD,6
Insa,2024-08-10,9.5,,BSW,6
Insa,2024-08-07,31.0,,CDU/CSU,6
Insa,2024-08-07,16.0,,SPD,6
Insa,2024-08-07,10.0,,Grüne,6
Insa,2024-08-07,5.0,,FDP,6
Insa,2024-08-07,3.0,,Linke,6
Insa,2024-08-07,18.0,,AfD,6
Insa,2024-08-07,9.0,,BSW,6
Dimap,2024-08-06,32.0,,CDU/CSU,6
Dimap,2024-08-06,15.0,,SPD,6
Dimap,2024-08-06,12.0,,Grüne,6
Dimap,2024-08-06,5.0,,FDP,6
Dimap,2024-08-06,16.0,,AfD,6
Dimap,2024-08-06,9.0,,BSW,6
Emnid,2024-08-03,31.0,,CDU/CSU,6
Emnid,2024-08-03,16.0,,SPD,6
Emnid,2024-08-03,13.0,,Grüne,6
Emnid,2024-08-03,5.0,,FDP,6
Emnid,2024-08-03,3.0,,Linke,6
Emnid,2024-08-03,16.0,,AfD,6
